#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:13:52.160
#Sample rate: 8000Hz
#Samples: 29269
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,-0.02331317790843578
-16.383875,0.0003510658215184776
-16.38375,0.000684996673102704
-16.383625,0.000684996673102704
-16.3835,0.000684996673102704
-16.383375,0.000684996673102704
-16.38325,0.000684996673102704
-16.383125,0.000684996673102704
-16.383,0.000684996673102704
-16.382875,0.000684996673102704
-16.38275,0.000684996673102704
-16.382625,0.000684996673102704
-16.3825,0.000684996673102704
-16.382375,0.000684996673102704
-16.38225,0.000684996673102704
-16.382125,0.000684996673102704
-16.382,0.000684996673102704
-16.381875,0.0003510658215184776
-16.38175,1.917345777633674e-05
-16.381625,0.0003510658215184776
-16.3815,0.0006829581852557888
-16.381375,0.0003510658215184776
-16.38125,0.0003510658215184776
-16.381125,0.0003510658215184776
-16.381,0.0003510658215184776
-16.380875,0.0003510658215184776
-16.38075,0.0006829581852654778
-16.380625,0.001016889036840015
-16.3805,0.0006849966731075337
-16.380375,0.000684996673102704
-16.38025,0.00101892752468693
-16.380125,0.00101892752468693
-16.38,0.00101892752468693
-16.379875,0.00101892752468693
-16.37975,0.00101892752468693
-16.379625,0.00101892752468693
-16.3795,0.00101892752468693
-16.379375,0.00101892752468693
-16.37925,0.00101892752469179
-16.379125,0.001352858376266301
-16.379,0.00101892752469179
-16.378875,0.00135285837627116
-16.37875,0.00135285837627116
-16.378625,0.00135285837627116
-16.3785,0.00135285837627116
-16.378375,0.00135285837627116
-16.37825,0.00135285837627116
-16.378125,0.00135285837627116
-16.378,0.00135285837627116
-16.377875,0.00135285837627116
-16.37775,0.001686789227850527
-16.377625,0.00135285837627602
-16.3775,0.001686789227850527
-16.377375,0.001686789227855387
-16.37725,0.00135285837627116
-16.377125,0.00135285837627116
-16.377,0.001686789227855387
-16.376875,0.001686789227850527
-16.37675,0.00135285837627602
-16.376625,0.001686789227855387
-16.3765,0.001686789227855387
-16.376375,0.00135285837627116
-16.37625,0.001686789227850527
-16.376125,0.00135285837627116
-16.376,0.00135285837627116
-16.375875,0.00135285837627116
-16.37575,0.001686789227855387
-16.375625,0.001686789227855387
-16.3755,0.001686789227850527
-16.375375,0.00135285837627602
-16.37525,0.001686789227850527
-16.375125,0.001686789227855387
-16.375,0.001686789227855387
-16.374875,0.001686789227855387
-16.37475,0.001686789227855387
-16.374625,0.001686789227855387
-16.3745,0.001686789227855387
-16.374375,0.001686789227855387
-16.37425,0.001686789227855387
-16.374125,0.001686789227855387
-16.374,0.001686789227855387
-16.373875,0.001686789227855387
-16.37375,0.001686789227855387
-16.373625,0.001686789227855387
-16.3735,0.001686789227855387
-16.373375,0.002352612443181754
-16.37325,0.002020720079439613
-16.373125,0.002020720079439613
-16.373,0.002018681591597557
-16.372875,0.002352612443181754
-16.37275,0.002020720079439613
-16.372625,0.002020720079439613
-16.3725,0.002020720079439613
-16.372375,0.002020720079439613
-16.37225,0.002020720079439613
-16.372125,0.002020720079439613
-16.372,0.002020720079439613
-16.371875,0.002020720079439613
-16.37175,0.002020720079434754
-16.371625,0.001686789227860246
-16.3715,0.001686789227855387
-16.371375,0.001686789227855387
-16.37125,0.001686789227855387
-16.371125,0.001686789227855387
-16.371,0.001686789227855387
-16.370875,0.001686789227855387
-16.37075,0.001686789227855387
-16.370625,0.001686789227855387
-16.3705,0.00135285837627116
-16.370375,0.00135285837627116
-16.37025,0.00135285837627116
-16.370125,0.00135285837627116
-16.37,0.00135285837627116
-16.369875,0.00135285837627116
-16.36975,0.00135285837627116
-16.369625,0.00135285837627116
-16.3695,0.00101892752468693
-16.369375,0.00101892752468693
-16.36925,0.00101892752468693
-16.369125,0.00101892752468693
-16.369,0.00101892752468693
-16.368875,0.00101892752468693
-16.36875,0.00101892752468693
-16.368625,0.00101892752468693
-16.3685,0.00101892752468693
-16.368375,0.00101892752468693
-16.36825,0.00101892752468693
-16.368125,0.00101892752468693
-16.368,0.0006849966730978743
-16.367875,0.0003531043093653928
-16.36775,0.0003531043093605631
-16.367625,0.000684996673102704
-16.3675,0.000684996673102704
-16.367375,0.000684996673102704
-16.36725,0.0003510658215184776
-16.367125,0.0003510658215184776
-16.367,0.0003510658215184776
-16.366875,0.0003510658215184776
-16.36675,0.0003510658215184776
-16.366625,0.000684996673102704
-16.3665,0.000684996673102704
-16.366375,0.000684996673102704
-16.36625,0.000684996673102704
-16.366125,0.000684996673102704
-16.366,0.000684996673102704
-16.365875,0.0003510658215233369
-16.36575,0.000684996673102704
-16.365625,0.000684996673102704
-16.3655,0.000684996673102704
-16.365375,0.000684996673102704
-16.36525,0.000684996673102704
-16.365125,0.0003531043093557038
-16.365,1.917345778116641e-05
-16.364875,0.0003510658215136479
-16.36475,0.0003510658215184776
-16.364625,1.917345777633674e-05
-16.3645,0.0003510658215184776
-16.364375,0.0003510658215184776
-16.36425,0.0003510658215233073
-16.364125,0.0006829581852557888
-16.364,0.000684996673102704
-16.363875,0.000684996673102704
-16.36375,0.000684996673102704
-16.363625,0.0003510658215233369
-16.3635,0.000684996673102704
-16.363375,0.000684996673102704
-16.36325,0.000684996673102704
-16.363125,0.000684996673102704
-16.363,0.000684996673102704
-16.362875,0.0006849966731075633
-16.36275,0.001018927524682071
-16.362625,0.0006849966731075634
-16.3625,0.000684996673102704
