#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:20:25.546
#Sample rate: 8000Hz
#Samples: 28490
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,-0.006311243307429382
-16.383875,0.003022512634192299
-16.38375,0.003022512634192299
-16.383625,0.003356443485776526
-16.3835,0.003356443485776526
-16.383375,0.003688335849518666
-16.38325,0.004022266701102893
-16.383125,0.003358481973618611
-16.383,0.004024305188944982
-16.382875,0.004024305188949841
-16.38275,0.004358236040524349
-16.382625,0.004358236040529208
-16.3825,0.004358236040529208
-16.382375,0.004692166892113435
-16.38225,0.004692166892113435
-16.382125,0.004692166892118294
-16.382,0.005026097743692805
-16.381875,0.005026097743697664
-16.38175,0.005026097743697664
-16.381625,0.005026097743697664
-16.3815,0.005026097743697664
-16.381375,0.005026097743702523
-16.38125,0.005360028595277032
-16.381125,0.005360028595281891
-16.381,0.005360028595281891
-16.380875,0.005360028595281891
-16.38075,0.00502813623153972
-16.380625,0.005026097743697664
-16.3805,0.005026097743697664
-16.380375,0.005026097743697664
-16.38025,0.004694205379955524
-16.380125,0.005026097743697664
-16.38,0.004692166892113435
-16.379875,0.004692166892113435
-16.37975,0.004692166892113435
-16.379625,0.004692166892113435
-16.3795,0.004692166892113435
-16.379375,0.004358236040529208
-16.37925,0.004358236040529208
-16.379125,0.004358236040524379
-16.379,0.004026343676791897
-16.378875,0.004024305188944982
-16.37875,0.004024305188944982
-16.378625,0.003690374337360752
-16.3785,0.003690374337360752
-16.378375,0.003690374337355893
-16.37825,0.003356443485781385
-16.378125,0.003356443485776526
-16.378,0.003356443485776526
-16.377875,0.003024551122034385
-16.37775,0.002690620270450129
-16.377625,0.002688581782608069
-16.3775,0.002688581782608069
-16.377375,0.002022758567281702
-16.37725,0.002022758567281702
-16.377125,0.002020720079439613
-16.377,0.001686789227855387
-16.376875,0.001686789227850527
-16.37675,0.00135285837627602
-16.376625,0.00101892752468693
-16.3765,0.00101892752468693
-16.376375,0.000684996673102704
-16.37625,0.000684996673102704
-16.376125,0.0006849966730978447
-16.376,0.0003510658215233369
-16.375875,0.0003510658215184776
-16.37575,1.713496993424775e-05
-16.375625,1.713496993424775e-05
-16.3755,-0.0003167958816499786
-16.375375,-0.000316795881654838
-16.37525,-0.0006507267332293456
-16.375125,-0.000650726733234205
-16.375,-0.001316549948560576
-16.374875,-0.001318588436402661
-16.37475,-0.0009846575848232943
-16.374625,-0.001318588436397802
-16.3745,-0.001652519287982032
-16.374375,-0.001652519287986891
-16.37425,-0.001652519287986891
-16.374125,-0.00132062692424475
-16.374,-0.001986450139571118
-16.373875,-0.001986450139571118
-16.37375,-0.001986450139571118
-16.373625,-0.002320380991155344
-16.3735,-0.002320380991155344
-16.373375,-0.002320380991155344
-16.37325,-0.002320380991160203
-16.373125,-0.002654311842734714
-16.373,-0.002654311842739574
-16.372875,-0.002654311842739574
-16.37275,-0.002654311842739574
-16.372625,-0.002654311842739574
-16.3725,-0.002654311842739574
-16.372375,-0.002654311842739574
-16.37225,-0.002654311842739574
-16.372125,-0.002654311842739574
-16.372,-0.002320380991155344
-16.371875,-0.002320380991155344
-16.37175,-0.002320380991150485
-16.371625,-0.001986450139575977
-16.3715,-0.001986450139571118
-16.371375,-0.001986450139571118
-16.37125,-0.001986450139571118
-16.371125,-0.001986450139571118
-16.371,-0.001652519287986891
-16.370875,-0.001652519287986891
-16.37075,-0.001652519287986891
-16.370625,-0.001318588436402661
-16.3705,-0.001318588436402661
-16.370375,-0.001318588436402661
-16.37025,-0.001318588436402661
-16.370125,-0.001318588436402661
-16.37,-0.0009846575848232943
-16.369875,-0.0009846575848184349
-16.36975,-0.0009846575848184349
-16.369625,-0.000650726733234205
-16.3695,-0.0006507267332293457
-16.369375,-0.000316795881654838
-16.36925,-0.0003167958816499786
-16.369125,1.713496993424775e-05
-16.369,1.713496993424775e-05
-16.368875,0.0003510658215184776
-16.36875,0.0003510658215233369
-16.368625,0.0006849966730978446
-16.3685,0.001018927524682071
-16.368375,0.00101892752468693
-16.36825,0.00135285837627116
-16.368125,0.00135285837627116
-16.368,0.001686789227855387
-16.367875,0.001686789227855387
-16.36775,0.002020720079439613
-16.367625,0.002020720079439613
-16.3675,0.002354650931023843
-16.367375,0.002688581782608069
-16.36725,0.002688581782612929
-16.367125,0.00302251263418744
-16.367,0.003022512634192299
-16.366875,0.002690620270450158
-16.36675,0.003356443485776526
-16.366625,0.004022266701102893
-16.3665,0.003358481973618611
-16.366375,0.003358481973618611
-16.36625,0.003690374337360752
-16.366125,0.004024305188944982
-16.366,0.003692412825202841
-16.365875,0.004358236040529208
-16.36575,0.004358236040529208
-16.365625,0.004358236040529208
-16.3655,0.004360274528371294
-16.365375,0.004360274528371294
-16.36525,0.004360274528371294
-16.365125,0.004360274528371294
-16.365,0.004360274528371294
-16.364875,0.004360274528371294
-16.36475,0.005026097743697664
-16.364625,0.004694205379955524
-16.3645,0.005026097743697664
-16.364375,0.004694205379955524
-16.36425,0.004694205379955524
-16.364125,0.004694205379955524
-16.364,0.005026097743697664
-16.363875,0.004694205379955524
-16.36375,0.005026097743697664
-16.363625,0.004692166892113435
-16.3635,0.004692166892113435
-16.363375,0.004692166892113435
-16.36325,0.004692166892113435
-16.363125,0.004360274528371294
-16.363,0.004358236040529208
-16.362875,0.004026343676791897
-16.36275,0.004358236040529208
-16.362625,0.004358236040529208
-16.3625,0.004358236040529208
-16.362375,0.004024305188944982
-16.36225,0.003690374337360752
-16.362125,0.003690374337360752
-16.362,0.003690374337351063
-16.361875,0.003024551122044074
-16.36175,0.003356443485776526
-16.361625,0.003356443485776526
-16.3615,0.003022512634192299
-16.361375,0.003022512634192299
-16.36125,0.00302251263418261
-16.361125,0.002356689418875617
-16.361,0.002354650931023843
-16.360875,0.002354650931023843
-16.36075,0.002020720079439613
-16.360625,0.001354896864118075
-16.3605,0.001686789227850527
-16.360375,0.00135285837627602
-16.36025,0.0006870351609447895
-16.360125,0.0006870351609447895
-16.36,0.000684996673102704
-16.359875,0.0006849966730978447
-16.35975,0.0003510658215184776
-16.359625,0.0003510658215184776
-16.3595,1.713496993424775e-05
-16.359375,1.713496993424775e-05
-16.35925,-0.0003167958816499786
-16.359125,-0.000316795881654838
-16.359,-0.0006507267332293456
-16.358875,-0.000650726733234205
-16.35875,-0.0009846575848184349
-16.358625,-0.0009846575848184349
-16.3585,-0.001318588436402661
-16.358375,-0.001650480800154521
-16.35825,-0.00231834250330354
-16.358125,-0.00165251928799658
-16.358,-0.001986450139571118
-16.357875,-0.002318342503313258
-16.35775,-0.002320380991155344
-16.357625,-0.002320380991150514
-16.3575,-0.001988488627418033
-16.357375,-0.002320380991150514
-16.35725,-0.002654311842739574
-16.357125,-0.002654311842739574
-16.357,-0.002654311842739574
-16.356875,-0.0029882426943238
-16.35675,-0.0029882426943238
-16.356625,-0.0029882426943238
-16.3565,-0.0029882426943238
-16.356375,-0.0029882426943238
-16.35625,-0.0029882426943238
-16.356125,-0.003322173545908027
-16.356,-0.003322173545908027
-16.355875,-0.003322173545908027
-16.35575,-0.003322173545908027
-16.355625,-0.003322173545908027
-16.3555,-0.003322173545908027
-16.355375,-0.003322173545903167
-16.35525,-0.00298824269432866
-16.355125,-0.0029882426943238
-16.355,-0.0029882426943238
-16.354875,-0.0029882426943238
-16.35475,-0.0029882426943238
-16.354625,-0.002654311842739574
-16.3545,-0.002654311842739574
-16.354375,-0.002654311842739574
-16.35425,-0.002654311842739574
-16.354125,-0.002320380991155344
-16.354,-0.002320380991155344
-16.353875,-0.002320380991155344
-16.35375,-0.002320380991155344
-16.353625,-0.001986450139575977
-16.3535,-0.001986450139571118
-16.353375,-0.001986450139571118
-16.35325,-0.001652519287986891
-16.353125,-0.001652519287986891
-16.353,-0.001652519287986891
-16.352875,-0.001318588436407521
-16.35275,-0.001318588436402661
-16.352625,-0.0009846575848184349
-16.3525,-0.0009846575848184349
-16.352375,-0.000650726733234205
-16.35225,-0.000650726733234205
-16.352125,-0.0003167958816499786
-16.352,1.713496993424775e-05
-16.351875,1.713496993424775e-05
-16.35175,0.0003510658215184776
-16.351625,0.000684996673102704
-16.3515,0.000684996673102704
-16.351375,0.00101892752468693
-16.35125,0.00135285837627116
-16.351125,0.00135285837627116
-16.351,0.001686789227855387
-16.350875,0.001686789227860246
-16.35075,0.002020720079434754
-16.350625,0.002020720079439613
-16.3505,0.002354650931023843
-16.350375,0.002354650931023843
-16.35025,0.002688581782608069
-16.350125,0.002688581782612929
-16.35,0.00302251263418744
-16.349875,0.003356443485776526
-16.34975,0.003024551122034385
-16.349625,0.003356443485776526
-16.3495,0.003690374337360752
-16.349375,0.003690374337360752
-16.34925,0.003690374337360752
-16.349125,0.004024305188944982
-16.349,0.004024305188944982
-16.348875,0.004358236040529208
-16.34875,0.004358236040529208
-16.348625,0.004358236040524379
-16.3485,0.004026343676791897
-16.348375,0.004692166892113435
-16.34825,0.004360274528371294
-16.348125,0.004692166892113435
-16.348,0.004360274528380983
-16.347875,0.005026097743697664
-16.34775,0.005026097743697664
-16.347625,0.005026097743697664
-16.3475,0.004694205379955524
-16.347375,0.004694205379955524
-16.34725,0.005026097743697664
-16.347125,0.005026097743687975
-16.347,0.004360274528380983
-16.346875,0.004360274528371294
-16.34675,0.004360274528371294
-16.346625,0.004360274528371294
-16.3465,0.004026343676796757
-16.346375,0.004692166892103745
-16.34625,0.004026343676796757
-16.346125,0.004026343676787067
-16.346,0.004026343676787067
-16.345875,0.004358236040529208
-16.34575,0.003692412825202841
-16.345625,0.003692412825202811
-16.3455,0.003690374337360781
-16.345375,0.003690374337360752
-16.34525,0.003690374337360752
-16.345125,0.003358481973618611
-16.345,0.003356443485776526
-16.344875,0.003356443485771666
-16.34475,0.003022512634197159
-16.344625,0.003022512634192299
-16.3445,0.002356689418865928
-16.344375,0.002356689418865928
-16.34425,0.002354650931023843
-16.344125,0.002354650931014154
-16.344,0.001688827715707161
-16.343875,0.001354896864113246
