#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:22:08.766
#Sample rate: 8000Hz
#Samples: 26746
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,-0.006616635329224392
-16.383875,0.07581943827955392
-16.38375,0.08316591701440693
-16.383625,0.09118229594110146
-16.3835,0.1482865100481845
-16.383375,0.1910255820761124
-16.38325,0.2083899863584923
-16.383125,0.2427869025595098
-16.383,0.2908729451876386
-16.382875,0.3342819174063195
-16.38275,0.3736857578921116
-16.382625,0.3910481236872227
-16.3825,0.3793625823696168
-16.382375,0.3696785876736742
-16.38225,0.3613303163840685
-16.382125,0.3543177685006929
-16.382,0.3469712897660537
-16.381875,0.339958741882678
-16.38175,0.3326143016356671
-16.381625,0.3255997152645562
-16.3815,0.3185871673811854
-16.381375,0.3115746194979214
-16.38125,0.3048960024664313
-16.381125,0.2975495237314811
-16.381,0.2905369758482123
-16.380875,0.2865298056292016
-16.38075,0.2825226354101082
-16.380625,0.2768458109331812
-16.3805,0.2715029173079891
-16.380375,0.2664939545341479
-16.38025,0.2614870302482266
-16.380125,0.2581456832445422
-16.38,0.2541385130254732
-16.379875,0.2501333812943093
-16.37975,0.2464581034391478
-16.379625,0.2427848640716677
-16.3795,0.2394455555558255
-16.379375,0.2361062470399832
-16.37925,0.2331008693756912
-16.379125,0.2307633534146113
-16.379,0.2290936991567387
-16.378875,0.2267561831956248
-16.37875,0.2244186672345352
-16.378625,0.2220811512734457
-16.3785,0.2204114970154954
-16.378375,0.2184079119059852
-16.37825,0.2160724344328056
-16.378125,0.2147346725385927
-16.378,0.2120632257259188
-16.377875,0.2130650182806715
-16.37775,0.212731087429063
-16.377625,0.2110614331711613
-16.3775,0.2107275023195868
-16.377375,0.2117292948743346
-16.37725,0.2120632257259188
-16.377125,0.2120632257259188
-16.377,0.2097257097648049
-16.376875,0.2080560555068789
-16.37675,0.2060545088852739
-16.376625,0.2037169929241552
-16.3765,0.2007095767720551
-16.376375,0.1970363374046286
-16.37625,0.1936970288887231
-16.376125,0.1893559278181185
-16.376,0.1843469650445008
-16.375875,0.1793380022706645
-16.37575,0.1736611777937326
-16.375625,0.1679843533168008
-16.3755,0.1619735979882166
-16.375375,0.1572985660660131
-16.37525,0.1509538798860975
-16.375125,0.1132176551691453
-16.375,0.07749113102531716
-16.374875,0.05845503399717408
-16.37475,0.01971905521270393
-16.374625,-0.02836698741402535
-16.3745,-0.07144406726846361
-16.374375,-0.111849700310782
-16.37425,-0.1515874716493051
-16.374125,-0.1903234504330755
-16.374,-0.2283915675141633
-16.373875,-0.2617826141837722
-16.37375,-0.2898348442047671
-16.373625,-0.3175490663988241
-16.3735,-0.3429298496070675
-16.373375,-0.3706461102885584
-16.37325,-0.4003659560799628
-16.373125,-0.4284161476122216
-16.373,-0.453127030629503
-16.372875,-0.4765021902407586
-16.37275,-0.4972038645511386
-16.372625,-0.5072217900986655
-16.3725,-0.5112289603177685
-16.372375,-0.5175736464976841
-16.37225,-0.5219167860561503
-16.372125,-0.5232504709747084
-16.372,-0.522584647759382
-16.371875,-0.521248924353045
-16.37175,-0.5202471317982681
-16.371625,-0.5185754390525535
-16.3715,-0.5152361305367356
-16.371375,-0.5105610986145077
-16.37125,-0.5042164124344074
-16.371125,-0.4972038645511386
-16.371,-0.4891895241129471
-16.370875,-0.4775019443078393
-16.37075,-0.4621411251350183
-16.370625,-0.4454445825555833
-16.3705,-0.4324233178316406
-16.370375,-0.4200678763230241
-16.37025,-0.4047050186620598
-16.370125,-0.3876745452317598
-16.37,-0.3709800411403856
-16.369875,-0.3569549453736051
-16.36975,-0.3439316421618202
-16.369625,-0.3081969640666237
-16.3695,-0.2654558535513494
-16.369375,-0.2424166632805503
-16.36925,-0.2187075728180799
-16.369125,-0.1789677629913697
-16.369,-0.133889136515341
-16.368875,-0.09448529602840218
-16.36875,-0.05541538639258105
-16.368625,-0.02335802464142818
-16.3685,0.0003510658211734637
-16.368375,0.01804940095548254
-16.36825,0.03140663501885164
-16.368125,0.0417584914179627
-16.368,0.050106762707651
-16.367875,0.05578358718441765
-16.36775,0.06112648080984791
