#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:27:02.306
#Sample rate: 8000Hz
#Samples: 28680
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,0.03075915819410406
-16.383875,0.06279613506776904
-16.38375,0.06580355121986918
-16.383625,0.1152273557427746
-16.3835,0.1562967735107552
-16.383375,0.17265938523898
-16.38325,0.2007116152598971
-16.383125,0.2427869025595098
-16.383,0.2818568121948645
-16.382875,0.3219285143853216
-16.38275,0.3459694972108442
-16.382625,0.3466373589143625
-16.3825,0.3446337738048572
-16.382375,0.3449697431442835
-16.38225,0.3486409440238679
-16.382125,0.3449677046563733
-16.382,0.3402926727343303
-16.381875,0.3352837099604988
-16.38175,0.3262675769677246
-16.381625,0.3172514439749505
-16.3815,0.3062317258725058
-16.381375,0.2948801154064841
-16.38125,0.2835264664529508
-16.381125,0.2741743641205852
-16.381,0.2681656472799111
-16.380875,0.2641584770609004
-16.38075,0.2618209610998642
-16.380625,0.2654942004673296
-16.3805,0.2718388866472453
-16.380375,0.2785154651911801
-16.38025,0.2831925356012014
-16.380125,0.2845282590075383
-16.38,0.2838583588164548
-16.379875,0.2788493960426234
-16.37975,0.2691654013469627
-16.379625,0.2581456832445422
-16.3795,0.2484616885485997
-16.379375,0.2407812789621624
-16.37925,0.2341026619304001
-16.379125,0.2287618067928848
-16.379,0.2227510514645437
-16.378875,0.2167402961359401
-16.37875,0.2110634716590082
-16.378625,0.2070563014399975
-16.3785,0.2060545088852594
-16.378375,0.2070563014400461
-16.37825,0.2103956099557912
-16.378125,0.2150706418780189
-16.378,0.2214153280581193
-16.377875,0.2264222523440406
-16.37775,0.2280919066019715
-16.377625,0.2287597683051108
-16.3775,0.2274260833866548
-16.377375,0.224084736382951
-16.37725,0.21373287998384
-16.377125,0.2070563014399975
-16.377,0.2003776844082255
-16.376875,0.1943669290796996
-16.37675,0.1876862735603674
-16.376625,0.1810096950164277
-16.3765,0.177002524797417
-16.376375,0.1746650088363274
-16.37625,0.1766685939459056
-16.376125,0.1816755182318124
-16.376,0.1856826884507065
-16.375875,0.1880202044118544
-16.37575,0.1876862735602702
-16.375625,0.1836791033412594
-16.3755,0.1790061099067474
-16.375375,0.1669825607614892
-16.37525,0.1285784743425787
-16.375125,0.09218408849502317
-16.375,0.0658015127320271
-16.374875,0.02105477861974059
-16.37475,-0.02536160975106961
-16.374625,-0.06676903534630872
-16.3745,-0.1098461152006498
-16.374375,-0.152923195055642
-16.37425,-0.1946645515036704
-16.374125,-0.2303931141353407
-16.374,-0.2584433056687998
-16.373875,-0.284825881431028
-16.37375,-0.3115383110699194
-16.373625,-0.3315741621653617
-16.3735,-0.350944190045089
-16.373375,-0.372983626249648
-16.37325,-0.3996980943767361
-16.373125,-0.4237390772022587
-16.373,-0.4451106517036881
-16.372875,-0.468485811314895
-16.37275,-0.4851823538941064
-16.372625,-0.4948683870778911
-16.3725,-0.5092253752083166
-16.372375,-0.5192433007555519
-16.37225,-0.5232504709746502
-16.372125,-0.5235844018262926
-16.372,-0.5215808167167872
-16.371875,-0.5175736464977765
-16.37175,-0.5055521358405499
-16.371625,-0.4921949017775696
-16.3715,-0.4791715985657798
-16.371375,-0.4674840187601423
-16.37125,-0.4578000240641998
-16.371125,-0.4491198604108519
-16.371,-0.4427731357428075
-16.370875,-0.4357605878597428
-16.37075,-0.4270783857185771
-16.370625,-0.421401561241519
-16.3705,-0.4163925984677556
-16.370375,-0.4043710878107233
-16.37025,-0.3910138537471648
-16.370125,-0.3779925890236009
-16.37,-0.3666389400697129
-16.369875,-0.3576207685889315
-16.36975,-0.3252294759852614
-16.369625,-0.2864955356893331
-16.3695,-0.2621185835231742
-16.369375,-0.2270538056200087
-16.36925,-0.1796356246952281
-16.369125,-0.1365605833280148
-16.369,-0.09882435861115504
-16.368875,-0.07211192897225892
-16.36875,-0.04773497680631875
-16.368625,-0.0276991257118482
-16.3685,-0.01467582249996128
-16.368375,-0.005659689506997622
-16.36825,-0.000650726733234205
-16.368125,0.002354650931023843
-16.368,0.004024305188983856
-16.367875,0.006695752001579925
