#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:25:33.995
#Sample rate: 8000Hz
#Samples: 29061
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,-0.009640359384061221
-16.383875,0.01738153925231408
-16.38375,0.02739946479984091
-16.383625,0.03507987438638506
-16.3835,0.04242635312102425
-16.383375,0.04910497015281572
-16.38325,0.05578358718450026
-16.383125,0.06313006591935327
-16.383,0.07047858314204837
-16.382875,0.07849292358018156
-16.38275,0.08617129467855325
-16.382625,0.09151418830401262
-16.3825,0.1386025153530729
-16.382375,0.1940309597403705
-16.38225,0.212397156577503
-16.382125,0.2404493865990957
-16.382,0.2868657749679524
-16.381875,0.3302767856745775
-16.38175,0.3700125185252585
-16.381625,0.3843695066555382
-16.3815,0.3743536195957368
-16.381375,0.3663392791577348
-16.38125,0.3596606621262446
-16.381125,0.3536499067976313
-16.381,0.3473072591053731
-16.380875,0.3416283961405991
-16.38075,0.3356176408119955
-16.380625,0.3296068854834794
-16.3805,0.3235961301551383
-16.380375,0.3165835822717821
-16.38025,0.3105728269432659
-16.380125,0.3048960024663341
-16.38,0.2988852471377597
-16.379875,0.2948780769187684
-16.37975,0.2922066301061723
-16.379625,0.2868637364807858
-16.3795,0.2825226354101908
-16.379375,0.2775136726364274
-16.37925,0.2735065024173632
-16.379125,0.2698332630499367
-16.379,0.2661600236826172
-16.378875,0.2631546460183056
-16.37875,0.2594814066508791
-16.378625,0.2558081672834526
-16.3785,0.2528027896191508
-16.378375,0.2497974119548831
-16.37825,0.2461241725875635
-16.378125,0.2437866566264204
-16.378,0.2427848640716677
-16.377875,0.2397794864074097
-16.37775,0.237441970446291
-16.377625,0.2354383853367807
-16.3775,0.2331008693757592
-16.377375,0.2304294225630514
-16.37725,0.228425837453546
-16.377125,0.2257543906408721
-16.377,0.2227490129766238
-16.376875,0.223416874679768
-16.37675,0.2224171206128865
-16.376625,0.2204114970155245
-16.3765,0.2197436353123561
-16.376375,0.2200796046517824
-16.37625,0.2197436353123366
-16.376125,0.2184079119059997
-16.376,0.2170742269875437
-16.375875,0.2150706418780189
-16.37575,0.2127331259169294
-16.375625,0.2100616791042555
-16.3755,0.2057205780335925
-16.375375,0.2010435076235761
-16.37525,0.1967044450409496
-16.375125,0.191695482267123
-16.375,0.1866844810055175
-16.374875,0.1806737256770014
-16.37475,0.1753308320515614
-16.374625,0.1689861458716458
-16.3745,0.1616396671368074
-16.374375,0.1562988119991948
-16.37425,0.1519556724407578
-16.374125,0.1212319956071668
-16.374,0.08383377871727897
-16.373875,0.06346399677123392
-16.37375,0.02539587969088952
-16.373625,-0.02102050867987209
-16.3735,-0.06075828001839519
-16.373375,-0.101497843911671
-16.37325,-0.1435731312118716
-16.373125,-0.1839787642523872
-16.373,-0.2207111579267057
-16.372875,-0.2521006579761577
-16.37275,-0.2818205037671539
-16.372625,-0.3105385570033974
-16.3725,-0.3382548176852917
-16.372375,-0.3659710783659759
-16.37225,-0.3940212698990462
-16.372125,-0.4234051463510243
-16.372,-0.4497877221140204
-16.371875,-0.47282691238549
-16.37175,-0.4918609709259951
-16.371625,-0.5058860666921245
-16.3715,-0.5105610986144397
-16.371375,-0.5182415082009449
-16.37125,-0.5232504709747084
-16.371125,-0.5245882328688873
-16.371,-0.5259219177873677
-16.370875,-0.5249221637204862
-16.37075,-0.5252540560842089
-16.370625,-0.5229165401231242
-16.3705,-0.5202450933104503
-16.370375,-0.5169057847946081
-16.37025,-0.5122307528723365
-16.370125,-0.505886066692421
-16.37,-0.4992074496607412
-16.369875,-0.4888555932615329
-16.36975,-0.4741626357918269
-16.369625,-0.458133954915784
-16.3695,-0.4454466210432505
-16.369375,-0.4334251103865682
-16.36925,-0.4183961835774796
-16.369125,-0.4006998869311389
-16.369,-0.3853370292704223
-16.368875,-0.3703121794369742
-16.36875,-0.3586225611431594
-16.368625,-0.3225580291731124
-16.3685,-0.2824863269830634
-16.368375,-0.2601149984141791
-16.36825,-0.2347342152059357
-16.368125,-0.1939946513126599
-16.368,-0.1525892642035669
-16.367875,-0.1188602097066995
-16.36775,-0.0864709555903807
-16.367625,-0.06042434916681096
-16.3675,-0.03871884381383615
-16.367375,-0.01968478527353518
-16.36725,-0.005325758655257895
-16.367125,0.005360028595126392
-16.367,0.01471009243964026
-16.366875,0.02205657117449327
-16.36675,0.02873518820617783
-16.366625,0.03541380523786238
-16.3665,0.04242635312123807
-16.366375,0.04977283185587725
-16.36625,0.05711931059083718
-16.366125,0.0658015127320271
-16.366,0.07147833720895896
-16.365875,0.0991986748670184
-16.36575,0.1599720513669809
-16.365625,0.1846808958956526
-16.3655,0.2090578480616608
-16.365375,0.2531387589586209
-16.36525,0.2985513162862338
-16.365125,0.3359515716642309
-16.365,0.3746875504475106
-16.364875,0.3796944747332861
-16.36475,0.3700125185252585
-16.364625,0.3623321089388212
-16.3645,0.3553195610555525
-16.364375,0.3496427365785283
-16.36425,0.3432980503984279
-16.364125,0.3369533642185122
-16.364,0.3312765397414881
-16.363875,0.325265784412972
-16.36375,0.3185871673812874
-16.363625,0.3129103429042827
-16.3635,0.307901380130495
-16.363375,0.3012227630990048
-16.36325,0.2958798694735599
-16.363125,0.2938762843640546
-16.363,0.2878655290355385
-16.362875,0.2831904971132961
-16.36275,0.2788493960426963
-16.362625,0.2741743641206532
