#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DC85
#Date Time: 2023-08-27 14:26:21.261
#Sample rate: 8000Hz
#Samples: 29180
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -11.02 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 - C2

Time (s),Math 1 (V)
-16.384,-0.04768197612271604
-16.383875,-0.2694650622585374
-16.38375,-0.2420827324286308
-16.383625,-0.2020110302379112
-16.3835,-0.1599357429395231
-16.383375,-0.1211997641551404
-16.38325,-0.08713881729354916
-16.383125,-0.05741897150255291
-16.383,-0.03371191952791483
-16.382875,-0.01567965354214784
-16.38275,-0.0006507267334529051
-16.382625,0.0103689913690453
-16.3825,0.01938512436181945
-16.382375,0.02773339565142514
-16.38225,0.03507987438627815
-16.382125,0.04209242226966355
-16.382,0.05010676270745177
-16.381875,0.05812110314558985
-16.38175,0.06680330528677977
-16.381625,0.07615336913113815
-16.3815,0.08216412446016939
-16.381375,0.117564871704112
-16.38125,0.1756647629023925
-16.381125,0.1983700223231234
-16.381,0.2260883214924564
-16.380875,0.2731725715658325
-16.38075,0.31491392801441
-16.380625,0.3526481142434083
-16.3805,0.3890465770650298
-16.380375,0.3860391609134593
-16.38025,0.3780268589632799
-16.380125,0.3720161036347638
-16.38,0.3670071408609276
-16.379875,0.3619981780871592
-16.37975,0.3566552844619671
-16.379625,0.3519802525397102
-16.3795,0.3463034280627783
-16.379375,0.3409605344374307
-16.37925,0.3369533642183373
-16.379125,0.3312765397414151
-16.379,0.3262655384799555
-16.378875,0.3219264758971297
-16.37875,0.3162496514201978
-16.378625,0.3142440278228504
-16.3785,0.3099029267521777
-16.378375,0.3045620716146769
-16.37825,0.2995510703532173
-16.378125,0.2962138003251442
-16.378,0.2925405609577176
-16.377875,0.2888673215902912
-16.37775,0.2855280130743906
-16.377625,0.2815208428553944
-16.3775,0.2785134267033818
-16.377375,0.2751761566753378
-16.37725,0.2721687405232377
-16.377125,0.2678296779404848
